No,Dataset,PopSize,MaxIter,Fitness,TotalDistance,TotalEnergy,RechargeCount,Feasible,Route
21,30_Customers,20,1000,0.000053,949.01,18980.25,5,YA,"V0(Depot) -> V2 -> V4 -> V10 -> V11 -> V15 -> V17 -> V21 -> V27 -> V16 -> CS4 -> V30 -> V29 -> V23 -> CS1 -> V6 -> V12 -> V26 -> V8 -> V5 -> V13 -> V20 -> V14 -> CS1 -> V7 -> V1 -> V3 -> V9 -> V18 -> CS4 -> V19 -> V22 -> V24 -> CS1 -> V25 -> V28 -> V0(Depot)"
22,30_Customers,50,200,0.000052,964.89,19297.85,5,YA,"V0(Depot) -> V22 -> V1 -> V12 -> V26 -> V8 -> CS1 -> V3 -> V25 -> V9 -> V18 -> V11 -> V15 -> CS4 -> V2 -> V19 -> V29 -> V20 -> V13 -> CS1 -> V6 -> V14 -> V24 -> V17 -> CS4 -> V21 -> V28 -> V10 -> V4 -> V16 -> V27 -> V30 -> V23 -> CS1 -> V5 -> V7 -> V0(Depot)"
23,30_Customers,50,500,0.000056,890.80,17815.94,4,YA,"V0(Depot) -> V24 -> V5 -> V12 -> V26 -> V8 -> CS1 -> V3 -> V25 -> V4 -> V16 -> V2 -> CS4 -> V15 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V1 -> V7 -> V6 -> V28 -> V11 -> V27 -> V17 -> CS4 -> V10 -> V21 -> V9 -> V18 -> V22 -> V0(Depot)"
24,30_Customers,50,1000,0.000060,838.64,16772.74,4,YA,"V0(Depot) -> V4 -> V24 -> V13 -> V17 -> V27 -> CS4 -> V16 -> V21 -> V28 -> V9 -> V18 -> V11 -> V25 -> V1 -> V7 -> CS1 -> V29 -> V23 -> V30 -> V20 -> V5 -> V12 -> V8 -> V26 -> V14 -> CS2 -> V6 -> V3 -> V22 -> V15 -> V10 -> CS4 -> V2 -> V19 -> V0(Depot)"
25,30_Customers,100,200,0.000052,952.63,19052.55,5,YA,"V0(Depot) -> V5 -> V29 -> V30 -> V19 -> CS4 -> V18 -> V9 -> V25 -> V11 -> V4 -> V2 -> CS4 -> V15 -> V12 -> V8 -> V26 -> V6 -> V1 -> V7 -> CS1 -> V13 -> V20 -> V23 -> V28 -> V10 -> V27 -> V16 -> V17 -> CS4 -> V21 -> V22 -> V3 -> V14 -> V24 -> CS2 -> V0(Depot)"
26,30_Customers,100,500,0.000061,822.01,16440.23,4,YA,"V0(Depot) -> V4 -> V9 -> V10 -> V11 -> V15 -> V16 -> V17 -> CS4 -> V18 -> V25 -> V3 -> V28 -> V21 -> V27 -> CS4 -> V2 -> V19 -> V24 -> V29 -> V23 -> V20 -> V14 -> CS2 -> V22 -> V6 -> V12 -> V26 -> V8 -> V7 -> V1 -> V5 -> V13 -> CS1 -> V30 -> V0(Depot)"
27,30_Customers,100,1000,0.000068,735.51,14710.29,4,YA,"V0(Depot) -> V9 -> V18 -> V25 -> V22 -> V28 -> V27 -> CS4 -> V4 -> V15 -> V3 -> V11 -> V21 -> V10 -> V17 -> V16 -> CS4 -> V2 -> V19 -> V29 -> CS1 -> V8 -> V26 -> V6 -> V12 -> V7 -> V5 -> V1 -> V24 -> V14 -> CS1 -> V13 -> V20 -> V23 -> V30 -> V0(Depot)"
28,40_Customers,20,200,0.000041,1220.82,24416.37,6,YA,"V0(Depot) -> V14 -> V15 -> V22 -> V23 -> V28 -> V33 -> V35 -> CS1 -> V1 -> V38 -> V13 -> V12 -> V37 -> V16 -> CS1 -> V9 -> V36 -> V24 -> V39 -> V26 -> CS4 -> V5 -> V21 -> V2 -> V10 -> V3 -> V27 -> CS1 -> V18 -> V8 -> V7 -> V11 -> V31 -> V4 -> V32 -> CS1 -> V29 -> V34 -> V6 -> V17 -> V19 -> V20 -> CS4 -> V25 -> V30 -> V40 -> V0(Depot)"
29,40_Customers,20,500,0.000041,1206.36,24127.20,6,YA,"V0(Depot) -> V32 -> V38 -> V13 -> V20 -> V26 -> V19 -> V37 -> V23 -> CS3 -> V28 -> V17 -> V9 -> V18 -> V22 -> CS1 -> V30 -> V12 -> V15 -> V8 -> CS2 -> V3 -> V31 -> V35 -> V21 -> V5 -> V14 -> V40 -> CS1 -> V29 -> V10 -> V34 -> V27 -> V39 -> V25 -> V24 -> CS1 -> V33 -> V16 -> V6 -> V2 -> V4 -> CS2 -> V36 -> V7 -> V11 -> V1 -> V0(Depot)"
30,40_Customers,20,1000,0.000037,1341.21,26824.19,7,YA,"V0(Depot) -> V15 -> V37 -> V31 -> V35 -> CS1 -> V30 -> V12 -> V32 -> V14 -> V16 -> CS1 -> V34 -> V10 -> V11 -> V7 -> V8 -> CS5 -> V6 -> V3 -> V21 -> V4 -> V18 -> V9 -> V19 -> V26 -> CS4 -> V2 -> V39 -> V25 -> V38 -> V1 -> V24 -> CS1 -> V28 -> V36 -> V20 -> V13 -> CS4 -> V27 -> V29 -> V5 -> V17 -> V22 -> V23 -> CS3 -> V33 -> V40 -> V0(Depot)"
31,40_Customers,50,200,0.000041,1205.48,24109.63,6,YA,"V0(Depot) -> V7 -> V8 -> V9 -> V22 -> CS3 -> V36 -> V15 -> V16 -> V33 -> V37 -> V11 -> CS5 -> V31 -> V12 -> V19 -> V40 -> V26 -> V32 -> CS1 -> V4 -> V27 -> V34 -> V10 -> V29 -> V6 -> V3 -> CS2 -> V1 -> V39 -> V24 -> V30 -> V25 -> V2 -> V21 -> V5 -> V35 -> CS1 -> V17 -> V28 -> V18 -> V23 -> CS1 -> V13 -> V14 -> V20 -> V38 -> V0(Depot)"
32,40_Customers,50,500,0.000043,1173.07,23461.35,6,YA,"V0(Depot) -> V8 -> V33 -> V19 -> CS4 -> V1 -> V4 -> V9 -> V18 -> V22 -> V17 -> V35 -> CS1 -> V5 -> V21 -> V24 -> V34 -> V10 -> V13 -> CS4 -> V39 -> V30 -> V14 -> V6 -> V31 -> CS2 -> V36 -> V2 -> V29 -> V27 -> V3 -> V7 -> V11 -> V23 -> CS3 -> V15 -> V28 -> V37 -> V16 -> V26 -> V32 -> V40 -> V25 -> V12 -> CS4 -> V38 -> V20 -> V0(Depot)"
33,40_Customers,50,1000,0.000043,1176.07,23521.43,6,YA,"V0(Depot) -> V12 -> V13 -> V21 -> V24 -> V25 -> V30 -> CS1 -> V33 -> V37 -> V40 -> V39 -> V20 -> CS4 -> V29 -> V10 -> V2 -> V6 -> V4 -> V9 -> V35 -> CS1 -> V5 -> V34 -> V3 -> V7 -> V11 -> V8 -> V36 -> V31 -> CS2 -> V27 -> V1 -> V22 -> CS1 -> V14 -> V19 -> V26 -> V16 -> V15 -> V17 -> V18 -> V23 -> CS3 -> V28 -> V32 -> V38 -> V0(Depot)"
34,40_Customers,100,200,0.000043,1157.47,23149.50,6,YA,"V0(Depot) -> V4 -> V6 -> V7 -> V8 -> V11 -> CS1 -> V12 -> V13 -> V25 -> V30 -> V38 -> V39 -> V1 -> V9 -> V35 -> CS1 -> V32 -> V19 -> V14 -> V23 -> V22 -> V36 -> V31 -> CS2 -> V21 -> V34 -> V10 -> V29 -> V27 -> V2 -> V3 -> V5 -> CS1 -> V15 -> V16 -> V17 -> V18 -> CS1 -> V20 -> V24 -> V26 -> CS1 -> V28 -> V33 -> V37 -> V40 -> V0(Depot)"
35,40_Customers,100,500,0.000045,1114.25,22284.96,6,YA,"V0(Depot) -> V19 -> V25 -> V17 -> V4 -> V31 -> CS2 -> V11 -> V8 -> V7 -> V23 -> V28 -> V37 -> V15 -> V33 -> CS3 -> V22 -> V36 -> V6 -> V18 -> V9 -> V35 -> CS1 -> V16 -> V40 -> V2 -> V29 -> CS2 -> V3 -> V27 -> V34 -> V10 -> V1 -> V39 -> V30 -> V38 -> V13 -> V12 -> CS4 -> V32 -> V26 -> V21 -> V24 -> V5 -> CS1 -> V14 -> V20 -> V0(Depot)"
36,40_Customers,100,1000,0.000046,1092.11,21842.22,5,YA,"V0(Depot) -> V2 -> V6 -> V10 -> V21 -> CS1 -> V26 -> V40 -> V37 -> V17 -> V35 -> V3 -> CS2 -> V11 -> V7 -> V5 -> V39 -> V29 -> V34 -> V27 -> CS2 -> V31 -> V8 -> V4 -> V22 -> V23 -> V16 -> V33 -> V28 -> V15 -> CS3 -> V9 -> V36 -> V18 -> V32 -> V38 -> V13 -> V1 -> V12 -> CS4 -> V14 -> V19 -> V20 -> V24 -> V25 -> V30 -> V0(Depot)"
37,50_Customers,20,200,0.000028,1814.04,36280.79,9,YA,"V0(Depot) -> V5 -> V7 -> V23 -> V40 -> CS1 -> V43 -> V48 -> V50 -> V34 -> CS4 -> V30 -> V36 -> V27 -> V37 -> CS3 -> V9 -> V25 -> V32 -> V42 -> V2 -> V17 -> CS2 -> V21 -> V35 -> V41 -> V22 -> CS1 -> V33 -> V11 -> V49 -> V47 -> V26 -> V15 -> V24 -> V31 -> CS6 -> V4 -> V29 -> V6 -> V45 -> V19 -> V20 -> V18 -> V13 -> CS2 -> V1 -> V3 -> V8 -> CS1 -> V10 -> V12 -> V14 -> V16 -> V28 -> CS2 -> V38 -> V39 -> V44 -> V46 -> V0(Depot)"
38,50_Customers,20,500,0.000025,1998.32,39966.46,10,YA,"V0(Depot) -> V48 -> V45 -> V50 -> V42 -> V26 -> V21 -> CS5 -> V17 -> V16 -> V47 -> V5 -> V30 -> V22 -> CS6 -> V4 -> V24 -> V40 -> V13 -> CS2 -> V2 -> V41 -> V29 -> V46 -> V11 -> V1 -> V49 -> CS2 -> V44 -> V36 -> V31 -> V35 -> V14 -> V12 -> CS6 -> V32 -> V23 -> V20 -> CS1 -> V6 -> V27 -> CS1 -> V7 -> V15 -> V34 -> CS4 -> V19 -> V43 -> V33 -> V10 -> CS1 -> V8 -> V38 -> V9 -> V3 -> V25 -> CS2 -> V18 -> V28 -> V39 -> V37 -> V0(Depot)"
39,50_Customers,20,1000,0.000027,1837.42,36748.43,9,YA,"V0(Depot) -> V4 -> V6 -> V9 -> V12 -> V14 -> CS2 -> V16 -> V18 -> V24 -> V26 -> V31 -> CS6 -> V46 -> V32 -> V2 -> V34 -> V35 -> CS6 -> V39 -> V19 -> V50 -> V29 -> CS4 -> V48 -> V38 -> V8 -> V43 -> CS1 -> V11 -> V20 -> V1 -> V49 -> V15 -> V47 -> V28 -> CS5 -> V36 -> V44 -> V22 -> V37 -> V27 -> CS3 -> V30 -> V45 -> V25 -> V3 -> CS1 -> V33 -> V5 -> V7 -> V10 -> V13 -> V17 -> V21 -> CS5 -> V23 -> V40 -> V41 -> V42 -> V0(Depot)"
40,50_Customers,50,200,0.000029,1735.95,34718.98,9,YA,"V0(Depot) -> V11 -> V36 -> V37 -> CS1 -> V10 -> V7 -> V18 -> V5 -> V1 -> V23 -> V44 -> CS1 -> V9 -> V38 -> V27 -> V43 -> V8 -> V41 -> CS6 -> V25 -> V32 -> V34 -> V24 -> V26 -> V47 -> CS5 -> V15 -> V50 -> V6 -> V22 -> V49 -> CS2 -> V17 -> V28 -> V21 -> V31 -> V45 -> CS4 -> V35 -> V12 -> V13 -> V40 -> V2 -> V14 -> CS6 -> V16 -> V20 -> V46 -> V39 -> CS1 -> V33 -> V3 -> V19 -> V42 -> CS4 -> V29 -> V4 -> V30 -> V48 -> V0(Depot)"
41,50_Customers,50,500,0.000028,1771.81,35436.27,9,YA,"V0(Depot) -> V3 -> V45 -> V6 -> V5 -> V40 -> CS1 -> V27 -> V43 -> V8 -> V42 -> V32 -> CS4 -> V34 -> V47 -> V15 -> V21 -> V28 -> CS2 -> V9 -> V50 -> V22 -> V13 -> CS2 -> V23 -> V1 -> V35 -> V26 -> V41 -> CS6 -> V16 -> V24 -> V31 -> V2 -> V17 -> V20 -> CS1 -> V10 -> V7 -> V11 -> V36 -> V44 -> V37 -> V39 -> CS1 -> V33 -> V14 -> V29 -> V49 -> CS2 -> V46 -> V30 -> V38 -> V4 -> V12 -> CS6 -> V18 -> V19 -> V25 -> V48 -> V0(Depot)"
42,50_Customers,50,1000,0.000034,1491.59,29831.81,8,YA,"V0(Depot) -> V9 -> V11 -> V18 -> V23 -> V33 -> CS1 -> V39 -> V38 -> V44 -> V7 -> V49 -> CS2 -> V21 -> V28 -> V20 -> V1 -> V46 -> V13 -> CS2 -> V19 -> V48 -> V25 -> V50 -> V6 -> V27 -> V37 -> CS3 -> V45 -> V35 -> V24 -> V15 -> V26 -> V34 -> V2 -> CS6 -> V29 -> V4 -> V32 -> V3 -> V30 -> V14 -> V22 -> CS2 -> V17 -> V47 -> V16 -> V41 -> V42 -> V31 -> V12 -> CS6 -> V40 -> V10 -> V36 -> V5 -> V8 -> V43 -> CS3 -> V0(Depot)"
43,50_Customers,100,200,0.000032,1570.47,31409.40,8,YA,"V0(Depot) -> V9 -> V13 -> V14 -> V15 -> V16 -> CS2 -> V21 -> V24 -> V26 -> V29 -> V34 -> V41 -> CS6 -> V45 -> V48 -> V6 -> V3 -> V25 -> V50 -> V32 -> CS4 -> V31 -> V4 -> V42 -> V30 -> V28 -> CS5 -> V17 -> V46 -> V38 -> V27 -> V8 -> CS1 -> V7 -> V40 -> V44 -> V36 -> V1 -> V23 -> V49 -> CS2 -> V47 -> V35 -> V2 -> V22 -> V12 -> CS2 -> V5 -> V10 -> V11 -> V18 -> V19 -> CS2 -> V20 -> V33 -> V37 -> V39 -> V43 -> V0(Depot)"
44,50_Customers,100,500,0.000030,1665.38,33307.54,9,YA,"V0(Depot) -> V3 -> V24 -> V31 -> V22 -> CS2 -> V44 -> V11 -> V23 -> V10 -> V35 -> V41 -> V2 -> CS6 -> V12 -> V15 -> V26 -> V6 -> V29 -> V42 -> CS4 -> V48 -> V38 -> V25 -> V45 -> V50 -> CS4 -> V19 -> V17 -> V13 -> V36 -> V5 -> CS1 -> V32 -> V34 -> V47 -> V21 -> CS5 -> V16 -> V28 -> V27 -> V39 -> V8 -> V43 -> CS3 -> V7 -> V40 -> V33 -> V1 -> V46 -> V37 -> CS3 -> V9 -> V4 -> V49 -> V14 -> V18 -> V20 -> CS2 -> V30 -> V0(Depot)"
45,50_Customers,100,1000,0.000034,1474.21,29484.17,7,YA,"V0(Depot) -> V8 -> V43 -> V27 -> V50 -> V3 -> V25 -> V19 -> CS6 -> V17 -> V12 -> V26 -> V24 -> V34 -> V35 -> V22 -> V49 -> CS2 -> V21 -> V31 -> V32 -> V42 -> CS2 -> V46 -> V40 -> V5 -> V33 -> V10 -> V18 -> V23 -> V11 -> V28 -> CS5 -> V30 -> V9 -> V6 -> V45 -> V29 -> V4 -> CS4 -> V15 -> V47 -> V41 -> V48 -> V2 -> CS6 -> V14 -> V16 -> V13 -> V1 -> V37 -> V39 -> CS1 -> V36 -> V7 -> V44 -> V20 -> V38 -> V0(Depot)"
