Iterasi,P20_G200_10_Customers,P20_G500_10_Customers,P20_G1000_10_Customers,P50_G200_10_Customers,P50_G500_10_Customers,P50_G1000_10_Customers,P100_G200_10_Customers,P100_G500_10_Customers,P100_G1000_10_Customers,P20_G200_20_Customers,P20_G500_20_Customers,P20_G1000_20_Customers,P50_G200_20_Customers,P50_G500_20_Customers,P50_G1000_20_Customers,P100_G200_20_Customers,P100_G500_20_Customers,P100_G1000_20_Customers,P20_G200_30_Customers,P20_G500_30_Customers,P20_G1000_30_Customers,P50_G200_30_Customers,P50_G500_30_Customers,P50_G1000_30_Customers,P100_G200_30_Customers,P100_G500_30_Customers,P100_G1000_30_Customers,P20_G200_40_Customers,P20_G500_40_Customers,P20_G1000_40_Customers,P50_G200_40_Customers,P50_G500_40_Customers,P50_G1000_40_Customers,P100_G200_40_Customers,P100_G500_40_Customers,P100_G1000_40_Customers,P20_G200_50_Customers,P20_G500_50_Customers,P20_G1000_50_Customers,P50_G200_50_Customers,P50_G500_50_Customers,P50_G1000_50_Customers,P100_G200_50_Customers,P100_G500_50_Customers,P100_G1000_50_Customers
21,0.000403344440,0.000400347324,0.000396076569,0.000417847671,0.000440249641,0.000419121880,0.000427954792,0.000440459575,0.000434587885,0.000229464224,0.000226244626,0.000224679259,0.000246342786,0.000239511115,0.000237393912,0.000258481320,0.000247427674,0.000255451145,0.000113422503,0.000113034057,0.000116600684,0.000116609918,0.000120838233,0.000115163401,0.000124105845,0.000121331081,0.000124932591,0.000068241393,0.000067009333,0.000069288851,0.000071162457,0.000072211664,0.000070560146,0.000073657639,0.000073166300,0.000075364499,0.000055049149,0.000053520247,0.000053317327,0.000055595327,0.000055097897,0.000057816857,0.000057885072,0.000057464542,0.000057388276
22,0.000403344440,0.000402112168,0.000396800797,0.000417854399,0.000442783390,0.000419146837,0.000429029076,0.000440681195,0.000434587885,0.000230689043,0.000226333568,0.000224875168,0.000246526485,0.000241104819,0.000237894993,0.000259195138,0.000248998682,0.000257810752,0.000114939314,0.000114289205,0.000116600684,0.000116993813,0.000120940945,0.000115408175,0.000124228091,0.000121833190,0.000125242748,0.000068419020,0.000067149928,0.000069485976,0.000071286999,0.000072425501,0.000070603797,0.000073994500,0.000073548512,0.000075872932,0.000055338525,0.000053604093,0.000053493755,0.000055918335,0.000055394303,0.000057840563,0.000058122713,0.000057792729,0.000057560639
23,0.000403344440,0.000402112168,0.000397776400,0.000418653003,0.000442783390,0.000420417738,0.000429922808,0.000440681195,0.000435018660,0.000231280718,0.000226551411,0.000225452854,0.000247293398,0.000241430783,0.000238546748,0.000261630567,0.000249811822,0.000258057849,0.000115221183,0.000114721781,0.000117149045,0.000117366715,0.000120973774,0.000115973572,0.000124531746,0.000122100110,0.000125534895,0.000068593187,0.000067359206,0.000069740525,0.000071316062,0.000072506615,0.000070693884,0.000074177498,0.000074514180,0.000076174629,0.000055351218,0.000053961658,0.000053493755,0.000056186612,0.000055415244,0.000057959820,0.000058200008,0.000057830466,0.000057637201
24,0.000404218100,0.000402181536,0.000397776400,0.000419062173,0.000442783390,0.000420442694,0.000429950795,0.000441778751,0.000439109173,0.000232289078,0.000227186892,0.000227079376,0.000248051493,0.000242993064,0.000239253444,0.000263803141,0.000250523527,0.000259725865,0.000115392020,0.000114721781,0.000117231601,0.000117818321,0.000121071045,0.000116240796,0.000125253124,0.000122100110,0.000125582201,0.000068620793,0.000067666505,0.000070054765,0.000071571092,0.000072524160,0.000070755743,0.000074650750,0.000074652046,0.000076363221,0.000055428497,0.000054215686,0.000053528427,0.000056449289,0.000055619071,0.000058086647,0.000058569301,0.000058069500,0.000057827434
25,0.000404218100,0.000402567664,0.000397939744,0.000419090989,0.000442790531,0.000421017481,0.000430142466,0.000441778751,0.000439109173,0.000232902128,0.000228651014,0.000228158192,0.000249028199,0.000243463237,0.000241250093,0.000264012722,0.000251108929,0.000260971857,0.000115562490,0.000114760378,0.000117455467,0.000118167252,0.000121219811,0.000116447026,0.000125688787,0.000122481952,0.000125871419,0.000068848372,0.000067750713,0.000070137277,0.000071862182,0.000072731564,0.000071048927,0.000074659135,0.000075534930,0.000076480713,0.000055428497,0.000054265243,0.000053558118,0.000056502752,0.000055619071,0.000058151536,0.000058569301,0.000058129741,0.000058015143
26,0.000404409412,0.000402740438,0.000397939744,0.000419969729,0.000443162007,0.000421040636,0.000430142466,0.000441778751,0.000439128122,0.000233295939,0.000229288227,0.000229787129,0.000249982351,0.000243579333,0.000241712631,0.000264917109,0.000252527511,0.000262441642,0.000115706208,0.000114905539,0.000117518294,0.000118739218,0.000121323598,0.000117064477,0.000126395886,0.000122824450,0.000125972598,0.000068926453,0.000067925851,0.000070595744,0.000072156817,0.000072758737,0.000071409118,0.000074956003,0.000075700233,0.000076723676,0.000055428497,0.000054275315,0.000054034003,0.000056741748,0.000055945171,0.000058151536,0.000058679687,0.000058271685,0.000058149242
27,0.000404429675,0.000402847876,0.000398860711,0.000419969729,0.000443487519,0.000421259362,0.000430142466,0.000441778751,0.000439128122,0.000233295939,0.000229785274,0.000230249823,0.000251322466,0.000244097702,0.000241950688,0.000265012768,0.000254638257,0.000263810822,0.000115953327,0.000115034659,0.000117809843,0.000119132936,0.000121323598,0.000117548869,0.000126420563,0.000123265495,0.000126883171,0.000069282927,0.000068037258,0.000070595744,0.000072694099,0.000073110717,0.000071410989,0.000075078076,0.000075989285,0.000076785407,0.000055475015,0.000054473916,0.000054146456,0.000056836350,0.000055994742,0.000058317446,0.000058684253,0.000058400103,0.000058344767
28,0.000404552792,0.000403365353,0.000399660880,0.000419969729,0.000443495642,0.000421688996,0.000430142466,0.000441778751,0.000439128122,0.000235340039,0.000230119902,0.000231350397,0.000253145099,0.000244766572,0.000242733968,0.000267425457,0.000256158738,0.000264204039,0.000116331852,0.000115363880,0.000117887921,0.000119674629,0.000121390982,0.000117814938,0.000126615976,0.000123606542,0.000127401838,0.000069382983,0.000068357035,0.000070728063,0.000072914249,0.000073430817,0.000071683807,0.000075660235,0.000076308757,0.000076911946,0.000055533519,0.000054473916,0.000054191153,0.000056929962,0.000056339802,0.000058385061,0.000058698974,0.000058479357,0.000058488669
29,0.000404655819,0.000403796746,0.000399660880,0.000420103731,0.000443495642,0.000422275075,0.000430142466,0.000441778751,0.000439128122,0.000235464161,0.000231187299,0.000231714733,0.000253869415,0.000246211438,0.000243484753,0.000268034982,0.000258041614,0.000264350103,0.000116513615,0.000115570925,0.000118052360,0.000119944923,0.000121517982,0.000118026313,0.000127072531,0.000124091060,0.000127872092,0.000069814300,0.000068379175,0.000070895890,0.000073189358,0.000073430817,0.000071896981,0.000075924162,0.000076402916,0.000077201928,0.000056014955,0.000054585892,0.000054295622,0.000056929962,0.000056557463,0.000058454831,0.000058829061,0.000058658133,0.000058701920
30,0.000406151511,0.000411355975,0.000399660880,0.000420103731,0.000445477572,0.000422431615,0.000430742432,0.000441778751,0.000439128122,0.000236721121,0.000232088989,0.000231890529,0.000255162552,0.000247123093,0.000244959882,0.000268588740,0.000259568890,0.000265971155,0.000116744317,0.000115663385,0.000118088096,0.000120188143,0.000121937697,0.000118497686,0.000127929417,0.000124587168,0.000128233909,0.000069973437,0.000068805189,0.000071261016,0.000073223824,0.000073679067,0.000072024127,0.000076011552,0.000076496957,0.000077317520,0.000056196185,0.000054622227,0.000054352600,0.000057042542,0.000056890365,0.000058454831,0.000058835713,0.000058993637,0.000058910167
