No,Dataset,PopSize,MaxIter,Fitness,TotalDistance,TotalEnergy,RechargeCount,Feasible,Route
20,30_Customers,20,500,0.000086,582.88,11657.64,2,YA,"V0(Depot) -> V4 -> V15 -> V22 -> V24 -> V6 -> V12 -> V8 -> V26 -> V5 -> V7 -> V1 -> V14 -> CS2 -> V3 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V21 -> V17 -> V27 -> CS4 -> V16 -> V2 -> V19 -> V30 -> V23 -> V20 -> V13 -> V29 -> V0(Depot)"
21,30_Customers,20,1000,0.000090,557.25,11144.99,2,YA,"V0(Depot) -> V4 -> V15 -> V22 -> V3 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V17 -> V27 -> CS4 -> V21 -> V16 -> V2 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V5 -> V8 -> V26 -> V6 -> V12 -> V7 -> V1 -> V24 -> V0(Depot)"
22,30_Customers,50,200,0.000090,557.25,11144.99,2,YA,"V0(Depot) -> V4 -> V15 -> V22 -> V3 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V17 -> V27 -> CS4 -> V21 -> V16 -> V2 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V5 -> V8 -> V26 -> V6 -> V12 -> V7 -> V1 -> V24 -> V0(Depot)"
23,30_Customers,50,500,0.000084,598.05,11961.03,3,YA,"V0(Depot) -> V19 -> V2 -> V16 -> V21 -> V11 -> V28 -> V10 -> V4 -> V17 -> V27 -> CS4 -> V18 -> V9 -> V25 -> V3 -> V22 -> V15 -> V24 -> CS2 -> V14 -> V5 -> V1 -> V7 -> V12 -> V6 -> V8 -> V26 -> V13 -> V20 -> CS1 -> V23 -> V29 -> V30 -> V0(Depot)"
24,30_Customers,50,1000,0.000090,553.89,11077.81,2,YA,"V0(Depot) -> V4 -> V15 -> V22 -> V3 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V17 -> V27 -> CS4 -> V21 -> V16 -> V2 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V1 -> V7 -> V5 -> V8 -> V26 -> V12 -> V6 -> V24 -> V0(Depot)"
25,30_Customers,100,200,0.000095,523.62,10472.34,2,YA,"V0(Depot) -> V19 -> V2 -> V16 -> V21 -> V18 -> V9 -> V25 -> V11 -> V28 -> V10 -> V17 -> V27 -> CS4 -> V4 -> V15 -> V22 -> V3 -> V6 -> V12 -> V26 -> V8 -> V5 -> V7 -> V1 -> CS2 -> V24 -> V14 -> V13 -> V20 -> V23 -> V29 -> V30 -> V0(Depot)"
26,30_Customers,100,500,0.000090,557.25,11144.99,2,YA,"V0(Depot) -> V4 -> V15 -> V22 -> V3 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V17 -> V27 -> CS4 -> V21 -> V16 -> V2 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V5 -> V8 -> V26 -> V6 -> V12 -> V7 -> V1 -> V24 -> V0(Depot)"
27,30_Customers,100,1000,0.000088,567.94,11358.73,2,YA,"V0(Depot) -> V16 -> V2 -> V19 -> V30 -> V29 -> V23 -> V20 -> V13 -> CS1 -> V14 -> V1 -> V7 -> V5 -> V8 -> V26 -> V12 -> V6 -> V3 -> V22 -> V24 -> CS2 -> V15 -> V25 -> V9 -> V18 -> V11 -> V28 -> V10 -> V21 -> V17 -> V27 -> V4 -> V0(Depot)"
28,40_Customers,20,200,0.000077,649.73,12994.62,3,YA,"V0(Depot) -> V12 -> V38 -> V13 -> V30 -> V25 -> V39 -> V1 -> V35 -> V9 -> V18 -> V8 -> V11 -> V7 -> CS5 -> V31 -> V3 -> V6 -> V4 -> V36 -> V15 -> V37 -> V16 -> V33 -> V28 -> V23 -> V22 -> CS3 -> V17 -> V24 -> V29 -> V10 -> V34 -> V27 -> V2 -> V5 -> V21 -> CS1 -> V40 -> V32 -> V14 -> V19 -> V26 -> V20 -> V0(Depot)"
29,40_Customers,20,500,0.000083,605.94,12118.70,3,YA,"V0(Depot) -> V20 -> V12 -> V13 -> V38 -> V30 -> V39 -> V25 -> V24 -> V1 -> V5 -> V21 -> V4 -> V9 -> V6 -> CS2 -> V27 -> V34 -> V10 -> V29 -> V2 -> V3 -> V31 -> V8 -> V11 -> V7 -> CS5 -> V36 -> V18 -> V22 -> V23 -> V28 -> V33 -> V16 -> V37 -> V15 -> V17 -> V35 -> CS1 -> V32 -> V14 -> V26 -> V19 -> V40 -> V0(Depot)"
30,40_Customers,20,1000,0.000087,572.46,11449.24,2,YA,"V0(Depot) -> V20 -> V13 -> V38 -> V30 -> V25 -> V39 -> V24 -> V29 -> V10 -> V34 -> V27 -> V2 -> V3 -> V31 -> CS2 -> V7 -> V11 -> V8 -> V22 -> V23 -> V15 -> V33 -> V16 -> V37 -> V28 -> CS3 -> V17 -> V35 -> V9 -> V18 -> V36 -> V4 -> V6 -> V21 -> V5 -> V1 -> V12 -> V26 -> V19 -> V14 -> V32 -> V40 -> V0(Depot)"
31,40_Customers,50,200,0.000091,552.15,11042.92,2,YA,"V0(Depot) -> V1 -> V24 -> V30 -> V25 -> V39 -> V29 -> V10 -> V34 -> V27 -> V2 -> V5 -> V21 -> V3 -> V6 -> CS2 -> V4 -> V31 -> V7 -> V11 -> V8 -> V36 -> V18 -> V9 -> V35 -> V17 -> V15 -> V23 -> V22 -> CS3 -> V28 -> V33 -> V37 -> V16 -> V14 -> V26 -> V19 -> V32 -> V40 -> V20 -> V38 -> V13 -> V12 -> V0(Depot)"
32,40_Customers,50,500,0.000081,615.08,12301.67,3,YA,"V0(Depot) -> V40 -> V19 -> V26 -> V14 -> V32 -> V35 -> V9 -> V36 -> V8 -> V11 -> V7 -> V31 -> CS2 -> V21 -> V5 -> V1 -> V24 -> V30 -> V25 -> V39 -> V10 -> V34 -> V29 -> V2 -> V27 -> V3 -> V6 -> CS2 -> V4 -> V18 -> V22 -> V23 -> V28 -> V33 -> V16 -> V37 -> V15 -> V17 -> CS1 -> V20 -> V38 -> V13 -> V12 -> V0(Depot)"
33,40_Customers,50,1000,0.000088,565.38,11307.57,2,YA,"V0(Depot) -> V12 -> V13 -> V38 -> V30 -> V25 -> V39 -> V24 -> V1 -> V29 -> V10 -> V34 -> V27 -> V2 -> V3 -> V31 -> CS2 -> V6 -> V5 -> V21 -> V4 -> V9 -> V18 -> V36 -> V11 -> V7 -> V8 -> V22 -> V23 -> CS3 -> V28 -> V33 -> V16 -> V37 -> V15 -> V17 -> V35 -> V40 -> V32 -> V14 -> V19 -> V26 -> V20 -> V0(Depot)"
