Iterasi,P20_G200_10_Customers,P20_G500_10_Customers,P20_G1000_10_Customers,P50_G200_10_Customers,P50_G500_10_Customers,P50_G1000_10_Customers,P100_G200_10_Customers,P100_G500_10_Customers,P100_G1000_10_Customers,P20_G200_20_Customers,P20_G500_20_Customers,P20_G1000_20_Customers,P50_G200_20_Customers,P50_G500_20_Customers,P50_G1000_20_Customers,P100_G200_20_Customers,P100_G500_20_Customers,P100_G1000_20_Customers,P20_G200_30_Customers,P20_G500_30_Customers,P20_G1000_30_Customers,P50_G200_30_Customers,P50_G500_30_Customers,P50_G1000_30_Customers,P100_G200_30_Customers,P100_G500_30_Customers,P100_G1000_30_Customers,P20_G200_40_Customers,P20_G500_40_Customers,P20_G1000_40_Customers,P50_G200_40_Customers,P50_G500_40_Customers,P50_G1000_40_Customers,P100_G200_40_Customers,P100_G500_40_Customers,P100_G1000_40_Customers,P20_G200_50_Customers,P20_G500_50_Customers,P20_G1000_50_Customers,P50_G200_50_Customers,P50_G500_50_Customers,P50_G1000_50_Customers,P100_G200_50_Customers,P100_G500_50_Customers,P100_G1000_50_Customers
11,0.000393945335,0.000398730643,0.000397086824,0.000425202807,0.000421584899,0.000422991818,0.000439355968,0.000437240851,0.000440747274,0.000227211070,0.000221555871,0.000224240607,0.000238569266,0.000240166911,0.000240545495,0.000249437020,0.000246397721,0.000244199015,0.000113097131,0.000114890617,0.000116247381,0.000121943114,0.000120443372,0.000120450893,0.000120726142,0.000121971645,0.000122070788,0.000069515039,0.000067656898,0.000069094046,0.000071519062,0.000071615997,0.000071788520,0.000071350951,0.000071814923,0.000072656204,0.000056721045,0.000053790578,0.000054824177,0.000058005267,0.000056476578,0.000057139958,0.000058257193,0.000058975641,0.000057570043
12,0.000400221713,0.000402635091,0.000401692516,0.000432228923,0.000424909127,0.000427967608,0.000447132324,0.000442140014,0.000447481253,0.000229187020,0.000222801985,0.000225316083,0.000244882356,0.000243731750,0.000242686169,0.000252674381,0.000248367361,0.000246088077,0.000114431358,0.000116260063,0.000117892049,0.000123345992,0.000121397726,0.000122695049,0.000122162580,0.000122781640,0.000123102454,0.000070470484,0.000068638427,0.000069367827,0.000072074443,0.000072782678,0.000072354926,0.000072023987,0.000072575920,0.000073418581,0.000057321653,0.000054367848,0.000055161559,0.000058361919,0.000056772362,0.000057603958,0.000058966324,0.000059348003,0.000057951925
13,0.000405874328,0.000404093814,0.000404326895,0.000433222488,0.000430379769,0.000437697537,0.000450303565,0.000444850848,0.000450048738,0.000233252099,0.000224805709,0.000227083744,0.000248712450,0.000245686206,0.000246677728,0.000254259697,0.000251012923,0.000247622862,0.000115663581,0.000117182594,0.000118902390,0.000125394889,0.000123387452,0.000123725252,0.000123570635,0.000124241054,0.000125010650,0.000071361005,0.000069489694,0.000069966147,0.000072899619,0.000073844975,0.000073409473,0.000072701994,0.000073751742,0.000073900671,0.000057638868,0.000054847048,0.000055697944,0.000058867591,0.000057209166,0.000057860708,0.000059328576,0.000059773195,0.000058393198
14,0.000408470258,0.000407059799,0.000411495567,0.000439165399,0.000436127553,0.000439518966,0.000452050586,0.000447553167,0.000452873830,0.000235600303,0.000226852597,0.000228780118,0.000251578665,0.000246696054,0.000248161688,0.000256490054,0.000254622353,0.000250367076,0.000116882773,0.000118500767,0.000119878920,0.000127255855,0.000123868478,0.000125900692,0.000125231561,0.000125655414,0.000125266599,0.000072151627,0.000069923132,0.000070560600,0.000073372047,0.000074815853,0.000073991145,0.000073891649,0.000074431432,0.000074390531,0.000058288515,0.000055082453,0.000056012084,0.000059198528,0.000058035404,0.000058306011,0.000059715260,0.000060163865,0.000058755347
15,0.000413326270,0.000414083607,0.000412571724,0.000441672601,0.000440189129,0.000444068376,0.000455654964,0.000452810984,0.000455951167,0.000237225803,0.000227707951,0.000230928642,0.000254422578,0.000248579287,0.000249822116,0.000258139818,0.000255975956,0.000251908912,0.000117693979,0.000119544754,0.000120607397,0.000128369174,0.000124909417,0.000127157871,0.000126647867,0.000127683119,0.000127016021,0.000072514613,0.000070693813,0.000071203407,0.000074362006,0.000075391924,0.000074480848,0.000074319907,0.000075186197,0.000075204421,0.000058588048,0.000055672239,0.000056634592,0.000059530346,0.000058403717,0.000058950050,0.000059996096,0.000060610734,0.000059211440
16,0.000420737008,0.000420129666,0.000414777251,0.000443238801,0.000441960157,0.000448053034,0.000458396862,0.000454406090,0.000458899269,0.000238733124,0.000229889388,0.000232875984,0.000255758331,0.000251701312,0.000252826775,0.000261958176,0.000258234879,0.000256588959,0.000119267716,0.000120775800,0.000121456295,0.000129704839,0.000125971559,0.000129210606,0.000127306575,0.000128411677,0.000128346049,0.000072890109,0.000071233075,0.000071990562,0.000074845245,0.000076138744,0.000075066891,0.000074630584,0.000075746233,0.000075976832,0.000059072288,0.000055936324,0.000057386776,0.000059696131,0.000058839412,0.000059663619,0.000060299177,0.000060995437,0.000059450623
17,0.000423627167,0.000420760408,0.000419874704,0.000446881310,0.000444195744,0.000451267017,0.000460075156,0.000459346657,0.000463786044,0.000240513085,0.000231474145,0.000234815134,0.000258268319,0.000253854338,0.000255505273,0.000263673324,0.000261752521,0.000260088669,0.000121733825,0.000122123472,0.000122213587,0.000130404536,0.000126567403,0.000130440610,0.000127666782,0.000129177484,0.000129419280,0.000074000507,0.000072317813,0.000072522480,0.000075767826,0.000077176898,0.000075670112,0.000075573643,0.000076445275,0.000076602417,0.000059557809,0.000056198076,0.000057961371,0.000060373422,0.000059942471,0.000059760363,0.000060880643,0.000061560532,0.000059656788
18,0.000427358815,0.000424428452,0.000420190314,0.000447251185,0.000446251503,0.000454191117,0.000461461381,0.000462889627,0.000468724332,0.000240806585,0.000234286235,0.000235818444,0.000260787223,0.000258664513,0.000257153347,0.000265889769,0.000262388534,0.000260492174,0.000122322689,0.000123390711,0.000122859942,0.000131924746,0.000128253238,0.000132300186,0.000128369257,0.000130012567,0.000129951747,0.000075052049,0.000072960532,0.000073098446,0.000076693435,0.000077457482,0.000076493635,0.000075919019,0.000076752896,0.000077493749,0.000059745806,0.000056666997,0.000058311531,0.000060577848,0.000060399103,0.000060325630,0.000061327425,0.000061913242,0.000059948285
19,0.000428984468,0.000427025442,0.000422385767,0.000450902083,0.000448992067,0.000457294946,0.000463934007,0.000465033065,0.000470301803,0.000242300704,0.000237703698,0.000237599865,0.000264980901,0.000261631782,0.000260343955,0.000268657018,0.000264717867,0.000260826346,0.000123428383,0.000124379632,0.000123665721,0.000133138530,0.000129878564,0.000132927251,0.000129845243,0.000130989328,0.000130914863,0.000075571209,0.000073986420,0.000073910922,0.000077203542,0.000077758521,0.000077299944,0.000076263479,0.000076911309,0.000078192786,0.000060132840,0.000057432411,0.000058583806,0.000060954678,0.000060878094,0.000060796225,0.000061486443,0.000062235768,0.000060387432
20,0.000429802829,0.000428147133,0.000425510462,0.000452784986,0.000452135545,0.000459560442,0.000465854376,0.000467274241,0.000472431192,0.000244086839,0.000239550717,0.000238978782,0.000268079535,0.000263446410,0.000262319729,0.000270618198,0.000266632929,0.000264565811,0.000124237372,0.000125360309,0.000124926110,0.000134232727,0.000130987140,0.000133552233,0.000130073672,0.000131809126,0.000131488281,0.000075936528,0.000074863029,0.000074779870,0.000077527821,0.000078362859,0.000077696879,0.000076550933,0.000077783605,0.000078642934,0.000060378431,0.000057812862,0.000059041689,0.000061413407,0.000061355163,0.000061445661,0.000061760389,0.000062702625,0.000060637730
